START_DATE,END_DATE,Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month_Name,Year,Weekday,Day_Time,CATEGORY,START,STOP,MILES,Duration_MIN,PURPOSE,IS_WEEKEND
2016-02-21 12:13:00,2016-02-21 12:35:00,2016-02-21,12,13,2016-02-21,12,35,February,2016,Sunday,Afternoon,Business,Islamabad,Unknown Location,8.8,22.0,Meal/Entertain,True
2016-02-21 12:51:00,2016-02-21 13:12:00,2016-02-21,12,51,2016-02-21,13,12,February,2016,Sunday,Afternoon,Business,Unknown Location,Unknown Location,8.3,21.0,Temporary Site,True
2016-02-21 13:33:00,2016-02-21 14:30:00,2016-02-21,13,33,2016-02-21,14,30,February,2016,Sunday,Afternoon,Business,Unknown Location,Unknown Location,22.7,57.0,Temporary Site,True
2016-02-21 14:36:00,2016-02-21 15:03:00,2016-02-21,14,36,2016-02-21,15,3,February,2016,Sunday,Afternoon,Business,Unknown Location,Islamabad,13.0,27.0,Temporary Site,True
2016-02-21 15:14:00,2016-02-21 15:31:00,2016-02-21,15,14,2016-02-21,15,31,February,2016,Sunday,Afternoon,Business,Islamabad,Noorpur Shahan,8.1,17.0,Temporary Site,True
2016-02-21 15:36:00,2016-02-21 15:41:00,2016-02-21,15,36,2016-02-21,15,41,February,2016,Sunday,Afternoon,Business,Noorpur Shahan,Unknown Location,2.2,5.0,Meal/Entertain,True
2016-02-21 16:04:00,2016-02-21 16:32:00,2016-02-21,16,4,2016-02-21,16,32,February,2016,Sunday,Afternoon,Business,Unknown Location,Unknown Location,9.7,28.0,Unknown,True
2016-02-21 23:15:00,2016-02-21 23:52:00,2016-02-21,23,15,2016-02-21,23,52,February,2016,Sunday,Night,Business,Unknown Location,R?walpindi,20.0,37.0,Meeting,True
2016-02-22 21:54:00,2016-02-22 22:09:00,2016-02-22,21,54,2016-02-22,22,9,February,2016,Monday,Night,Business,Morrisville,Cary,8.1,15.0,Customer Visit,False
2016-02-24 14:30:00,2016-02-24 14:35:00,2016-02-24,14,30,2016-02-24,14,35,February,2016,Wednesday,Afternoon,Business,Whitebridge,Preston,1.5,5.0,Unknown,False
2016-02-24 15:19:00,2016-02-24 15:25:00,2016-02-24,15,19,2016-02-24,15,25,February,2016,Wednesday,Afternoon,Business,Preston,Whitebridge,1.7,6.0,Errand/Supplies,False
2016-02-25 16:27:00,2016-02-25 16:35:00,2016-02-25,16,27,2016-02-25,16,35,February,2016,Thursday,Afternoon,Business,Whitebridge,Heritage Pines,3.1,8.0,Errand/Supplies,False
2016-02-25 16:47:00,2016-02-25 17:02:00,2016-02-25,16,47,2016-02-25,17,2,February,2016,Thursday,Afternoon,Business,Heritage Pines,Whitebridge,3.2,15.0,Errand/Supplies,False
2016-02-25 17:16:00,2016-02-25 17:36:00,2016-02-25,17,16,2016-02-25,17,36,February,2016,Thursday,Evening,Business,Whitebridge,Tanglewood,6.0,20.0,Meal/Entertain,False
2016-02-25 18:22:00,2016-02-25 18:39:00,2016-02-25,18,22,2016-02-25,18,39,February,2016,Thursday,Evening,Business,Tanglewood,Whitebridge,5.8,17.0,Meal/Entertain,False
2016-02-26 09:06:00,2016-02-26 09:29:00,2016-02-26,9,6,2016-02-26,9,29,February,2016,Friday,Morning,Business,Whitebridge,Westpark Place,6.3,23.0,Unknown,False
2016-02-26 11:05:00,2016-02-26 11:11:00,2016-02-26,11,5,2016-02-26,11,11,February,2016,Friday,Morning,Personal,Westpark Place,Whitebridge,1.7,6.0,Unknown,False
2016-02-26 11:35:00,2016-02-26 11:59:00,2016-02-26,11,35,2016-02-26,11,59,February,2016,Friday,Morning,Business,Cary,Durham,10.6,24.0,Meeting,False
2016-02-26 13:01:00,2016-02-26 13:24:00,2016-02-26,13,1,2016-02-26,13,24,February,2016,Friday,Afternoon,Business,Durham,Cary,9.9,23.0,Meeting,False
2016-02-26 14:38:00,2016-02-26 14:46:00,2016-02-26,14,38,2016-02-26,14,46,February,2016,Friday,Afternoon,Personal,Whitebridge,Westpark Place,1.9,8.0,Unknown,False
2016-02-26 15:00:00,2016-02-26 15:18:00,2016-02-26,15,0,2016-02-26,15,18,February,2016,Friday,Afternoon,Personal,Westpark Place,Hazelwood,4.2,18.0,Unknown,False
2016-02-26 17:01:00,2016-02-26 17:12:00,2016-02-26,17,1,2016-02-26,17,12,February,2016,Friday,Evening,Personal,Hazelwood,Whitebridge,2.0,11.0,Unknown,False
2016-02-28 05:22:00,2016-02-28 05:38:00,2016-02-28,5,22,2016-02-28,5,38,February,2016,Sunday,Morning,Business,Whitebridge,Waverly Place,7.7,16.0,Meeting,True
2016-02-28 09:26:00,2016-02-28 09:42:00,2016-02-28,9,26,2016-02-28,9,42,February,2016,Sunday,Morning,Business,Waverly Place,Whitebridge,6.8,16.0,Meeting,True
2016-02-29 11:07:00,2016-02-29 11:14:00,2016-02-29,11,7,2016-02-29,11,14,February,2016,Monday,Morning,Personal,Whitebridge,Westpark Place,2.1,7.0,Unknown,False
2016-02-29 11:30:00,2016-02-29 11:40:00,2016-02-29,11,30,2016-02-29,11,40,February,2016,Monday,Morning,Business,Cary,Apex,3.8,10.0,Meeting,False
2016-02-29 12:36:00,2016-02-29 12:48:00,2016-02-29,12,36,2016-02-29,12,48,February,2016,Monday,Afternoon,Business,Apex,Cary,5.6,12.0,Meeting,False
2016-02-29 14:55:00,2016-02-29 15:03:00,2016-02-29,14,55,2016-02-29,15,3,February,2016,Monday,Afternoon,Business,Whitebridge,Hazelwood,2.6,8.0,Unknown,False
2016-02-29 16:40:00,2016-02-29 17:00:00,2016-02-29,16,40,2016-02-29,17,0,February,2016,Monday,Afternoon,Business,Hazelwood,Whitebridge,6.6,20.0,Customer Visit,False
2016-03-01 18:47:00,2016-03-01 19:10:00,2016-03-01,18,47,2016-03-01,19,10,March,2016,Tuesday,Evening,Business,Whitebridge,Wayne Ridge,8.0,23.0,Meal/Entertain,False
2016-03-01 21:27:00,2016-03-01 21:45:00,2016-03-01,21,27,2016-03-01,21,45,March,2016,Tuesday,Night,Business,Wayne Ridge,Whitebridge,8.0,18.0,Meeting,False
2016-03-03 09:45:00,2016-03-03 09:52:00,2016-03-03,9,45,2016-03-03,9,52,March,2016,Thursday,Morning,Personal,Whitebridge,Westpark Place,2.2,7.0,Unknown,False
2016-03-03 11:04:00,2016-03-03 11:10:00,2016-03-03,11,4,2016-03-03,11,10,March,2016,Thursday,Morning,Business,Westpark Place,Whitebridge,2.3,6.0,Errand/Supplies,False
2016-03-03 14:44:00,2016-03-03 14:58:00,2016-03-03,14,44,2016-03-03,14,58,March,2016,Thursday,Afternoon,Business,Whitebridge,Northwoods,5.2,14.0,Meal/Entertain,False
2016-03-03 15:27:00,2016-03-03 15:48:00,2016-03-03,15,27,2016-03-03,15,48,March,2016,Thursday,Afternoon,Business,Cary,Raleigh,7.6,21.0,Customer Visit,False
2016-03-03 16:02:00,2016-03-03 16:42:00,2016-03-03,16,2,2016-03-03,16,42,March,2016,Thursday,Afternoon,Business,Raleigh,Cary,17.3,40.0,Meeting,False
2016-03-04 07:47:00,2016-03-04 08:06:00,2016-03-04,7,47,2016-03-04,8,6,March,2016,Friday,Morning,Business,Cary,Durham,9.9,19.0,Meeting,False
2016-03-04 09:46:00,2016-03-04 10:03:00,2016-03-04,9,46,2016-03-04,10,3,March,2016,Friday,Morning,Business,Durham,Cary,9.9,17.0,Customer Visit,False
2016-03-04 11:46:00,2016-03-04 12:06:00,2016-03-04,11,46,2016-03-04,12,6,March,2016,Friday,Morning,Business,Cary,Durham,10.4,20.0,Meeting,False
2016-03-04 13:03:00,2016-03-04 13:25:00,2016-03-04,13,3,2016-03-04,13,25,March,2016,Friday,Afternoon,Business,Durham,Cary,10.9,22.0,Meeting,False
2016-03-04 13:40:00,2016-03-04 14:09:00,2016-03-04,13,40,2016-03-04,14,9,March,2016,Friday,Afternoon,Business,Cary,Raleigh,15.7,29.0,Customer Visit,False
2016-03-04 15:56:00,2016-03-04 16:08:00,2016-03-04,15,56,2016-03-04,16,8,March,2016,Friday,Afternoon,Business,Raleigh,Raleigh,4.9,12.0,Meal/Entertain,False
2016-03-04 16:16:00,2016-03-04 16:22:00,2016-03-04,16,16,2016-03-04,16,22,March,2016,Friday,Afternoon,Business,Fayetteville Street,Depot Historic District,0.8,6.0,Errand/Supplies,False
2016-03-04 16:43:00,2016-03-04 17:12:00,2016-03-04,16,43,2016-03-04,17,12,March,2016,Friday,Afternoon,Business,Raleigh,Cary,13.5,29.0,Meeting,False
2016-03-04 19:02:00,2016-03-04 19:08:00,2016-03-04,19,2,2016-03-04,19,8,March,2016,Friday,Evening,Business,Cary,Morrisville,1.9,6.0,Temporary Site,False
2016-03-04 19:16:00,2016-03-04 19:25:00,2016-03-04,19,16,2016-03-04,19,25,March,2016,Friday,Evening,Business,Morrisville,Cary,2.0,9.0,Meal/Entertain,False
2016-03-05 11:44:00,2016-03-05 11:59:00,2016-03-05,11,44,2016-03-05,11,59,March,2016,Saturday,Morning,Business,Cary,Morrisville,6.5,15.0,Meal/Entertain,True
2016-03-05 12:57:00,2016-03-05 13:12:00,2016-03-05,12,57,2016-03-05,13,12,March,2016,Saturday,Afternoon,Personal,Weston,Weston,4.2,15.0,Unknown,True
2016-03-05 14:08:00,2016-03-05 14:18:00,2016-03-05,14,8,2016-03-05,14,18,March,2016,Saturday,Afternoon,Personal,Morrisville,Cary,3.5,10.0,Unknown,True
2016-03-05 14:39:00,2016-03-05 15:01:00,2016-03-05,14,39,2016-03-05,15,1,March,2016,Saturday,Afternoon,Business,Whitebridge,Wayne Ridge,7.8,22.0,Meal/Entertain,True
2016-03-05 16:52:00,2016-03-05 17:13:00,2016-03-05,16,52,2016-03-05,17,13,March,2016,Saturday,Afternoon,Business,Cary,Morrisville,7.8,21.0,Meal/Entertain,True
2016-03-05 17:23:00,2016-03-05 17:34:00,2016-03-05,17,23,2016-03-05,17,34,March,2016,Saturday,Evening,Business,Morrisville,Cary,3.9,11.0,Meal/Entertain,True
2016-03-07 09:10:00,2016-03-07 09:20:00,2016-03-07,9,10,2016-03-07,9,20,March,2016,Monday,Morning,Business,Whitebridge,Edgehill Farms,2.8,10.0,Errand/Supplies,False
2016-03-07 09:23:00,2016-03-07 09:47:00,2016-03-07,9,23,2016-03-07,9,47,March,2016,Monday,Morning,Business,Cary,Raleigh,12.4,24.0,Customer Visit,False
2016-03-07 12:10:00,2016-03-07 12:26:00,2016-03-07,12,10,2016-03-07,12,26,March,2016,Monday,Afternoon,Business,Fayetteville Street,Meredith Townes,5.9,16.0,Customer Visit,False
2016-03-07 13:57:00,2016-03-07 14:18:00,2016-03-07,13,57,2016-03-07,14,18,March,2016,Monday,Afternoon,Business,Meredith Townes,Leesville Hollow,9.4,21.0,Meeting,False
2016-03-07 15:19:00,2016-03-07 15:45:00,2016-03-07,15,19,2016-03-07,15,45,March,2016,Monday,Afternoon,Business,Raleigh,Cary,11.9,26.0,Between Offices,False
2016-03-08 14:38:00,2016-03-08 14:55:00,2016-03-08,14,38,2016-03-08,14,55,March,2016,Tuesday,Afternoon,Business,Whitebridge,Waverly Place,7.2,17.0,Between Offices,False
2016-03-08 15:35:00,2016-03-08 16:00:00,2016-03-08,15,35,2016-03-08,16,0,March,2016,Tuesday,Afternoon,Business,Waverly Place,Whitebridge,7.6,25.0,Meal/Entertain,False
2016-03-08 16:13:00,2016-03-08 16:25:00,2016-03-08,16,13,2016-03-08,16,25,March,2016,Tuesday,Afternoon,Personal,Whitebridge,Whitebridge,1.6,12.0,Unknown,False
2016-03-10 03:36:00,2016-03-10 03:53:00,2016-03-10,3,36,2016-03-10,3,53,March,2016,Thursday,Night,Business,Cary,Morrisville,8.4,17.0,Meeting,False
2016-03-10 10:08:00,2016-03-10 10:37:00,2016-03-10,10,8,2016-03-10,10,37,March,2016,Thursday,Morning,Business,East Austin,West University,12.8,29.0,Meeting,False
2016-03-10 14:39:00,2016-03-10 14:55:00,2016-03-10,14,39,2016-03-10,14,55,March,2016,Thursday,Afternoon,Business,West University,South Congress,2.3,16.0,Unknown,False
2016-03-10 16:18:00,2016-03-10 16:28:00,2016-03-10,16,18,2016-03-10,16,28,March,2016,Thursday,Afternoon,Business,South Congress,Arts District,1.6,10.0,Unknown,False
2016-03-11 09:47:00,2016-03-11 09:59:00,2016-03-11,9,47,2016-03-11,9,59,March,2016,Friday,Morning,Business,The Drag,Congress Ave District,2.0,12.0,Meal/Entertain,False
2016-03-11 10:29:00,2016-03-11 10:36:00,2016-03-11,10,29,2016-03-11,10,36,March,2016,Friday,Morning,Business,Congress Ave District,Downtown,0.8,7.0,Unknown,False
2016-03-11 11:57:00,2016-03-11 12:04:00,2016-03-11,11,57,2016-03-11,12,4,March,2016,Friday,Morning,Business,Downtown,Red River District,1.2,7.0,Unknown,False
2016-03-11 13:43:00,2016-03-11 13:51:00,2016-03-11,13,43,2016-03-11,13,51,March,2016,Friday,Afternoon,Business,Red River District,Downtown,1.0,8.0,Unknown,False
2016-03-11 19:21:00,2016-03-11 19:35:00,2016-03-11,19,21,2016-03-11,19,35,March,2016,Friday,Evening,Business,South Congress,The Drag,2.1,14.0,Unknown,False
2016-03-12 09:13:00,2016-03-12 09:22:00,2016-03-12,9,13,2016-03-12,9,22,March,2016,Saturday,Morning,Business,The Drag,South Congress,2.2,9.0,Unknown,True
2016-03-12 18:27:00,2016-03-12 18:37:00,2016-03-12,18,27,2016-03-12,18,37,March,2016,Saturday,Evening,Personal,South Congress,The Drag,1.9,10.0,Unknown,True
2016-03-13 09:07:00,2016-03-13 09:37:00,2016-03-13,9,7,2016-03-13,9,37,March,2016,Sunday,Morning,Business,The Drag,Convention Center District,5.7,30.0,Meal/Entertain,True
2016-03-13 18:23:00,2016-03-13 18:43:00,2016-03-13,18,23,2016-03-13,18,43,March,2016,Sunday,Evening,Business,South Congress,North Austin,8.4,20.0,Meal/Entertain,True
2016-03-13 20:07:00,2016-03-13 20:28:00,2016-03-13,20,7,2016-03-13,20,28,March,2016,Sunday,Evening,Business,Georgian Acres,The Drag,6.2,21.0,Meal/Entertain,True
2016-03-13 20:39:00,2016-03-13 20:58:00,2016-03-13,20,39,2016-03-13,20,58,March,2016,Sunday,Evening,Business,The Drag,North Austin,10.5,19.0,Meal/Entertain,True
2016-03-13 21:11:00,2016-03-13 21:23:00,2016-03-13,21,11,2016-03-13,21,23,March,2016,Sunday,Night,Business,North Austin,Coxville,7.2,12.0,Meal/Entertain,True
2016-03-13 22:19:00,2016-03-13 22:39:00,2016-03-13,22,19,2016-03-13,22,39,March,2016,Sunday,Night,Business,Coxville,The Drag,12.5,20.0,Unknown,True
2016-03-14 08:34:00,2016-03-14 08:49:00,2016-03-14,8,34,2016-03-14,8,49,March,2016,Monday,Morning,Business,The Drag,South Congress,2.0,15.0,Errand/Supplies,False
2016-03-14 18:39:00,2016-03-14 18:55:00,2016-03-14,18,39,2016-03-14,18,55,March,2016,Monday,Evening,Business,South Congress,The Drag,2.7,16.0,Unknown,False
2016-03-15 08:45:00,2016-03-15 08:57:00,2016-03-15,8,45,2016-03-15,8,57,March,2016,Tuesday,Morning,Business,The Drag,Convention Center District,2.0,12.0,Meal/Entertain,False
2016-03-15 20:48:00,2016-03-15 21:01:00,2016-03-15,20,48,2016-03-15,21,1,March,2016,Tuesday,Evening,Business,Downtown,The Drag,2.8,13.0,Meal/Entertain,False
2016-03-16 11:34:00,2016-03-16 11:45:00,2016-03-16,11,34,2016-03-16,11,45,March,2016,Wednesday,Morning,Business,The Drag,Congress Ave District,1.7,11.0,Meal/Entertain,False
2016-03-16 14:44:00,2016-03-16 14:55:00,2016-03-16,14,44,2016-03-16,14,55,March,2016,Wednesday,Afternoon,Business,Convention Center District,West University,2.0,11.0,Unknown,False
2016-03-16 18:43:00,2016-03-16 18:56:00,2016-03-16,18,43,2016-03-16,18,56,March,2016,Wednesday,Evening,Business,West University,Congress Ave District,2.1,13.0,Meal/Entertain,False
2016-03-17 00:33:00,2016-03-17 00:44:00,2016-03-17,0,33,2016-03-17,0,44,March,2016,Thursday,Night,Personal,Downtown,The Drag,1.7,11.0,Unknown,False
2016-03-17 12:52:00,2016-03-17 15:11:00,2016-03-17,12,52,2016-03-17,15,11,March,2016,Thursday,Afternoon,Business,Austin,Katy,136.0,139.0,Customer Visit,False
2016-03-17 15:16:00,2016-03-17 15:58:00,2016-03-17,15,16,2016-03-17,15,58,March,2016,Thursday,Afternoon,Business,Katy,Houston,30.2,42.0,Meeting,False
2016-03-17 17:20:00,2016-03-17 18:02:00,2016-03-17,17,20,2016-03-17,18,2,March,2016,Thursday,Evening,Business,Midtown,Alief,15.5,42.0,Meal/Entertain,False
2016-03-17 18:47:00,2016-03-17 19:09:00,2016-03-17,18,47,2016-03-17,19,9,March,2016,Thursday,Evening,Personal,Houston,Houston,4.9,22.0,Unknown,False
2016-03-17 20:57:00,2016-03-17 21:28:00,2016-03-17,20,57,2016-03-17,21,28,March,2016,Thursday,Evening,Personal,Houston,Houston,12.6,31.0,Unknown,False
2016-03-17 21:48:00,2016-03-17 22:04:00,2016-03-17,21,48,2016-03-17,22,4,March,2016,Thursday,Night,Personal,Sharpstown,Midtown,10.4,16.0,Unknown,False
2016-03-18 07:15:00,2016-03-18 07:21:00,2016-03-18,7,15,2016-03-18,7,21,March,2016,Friday,Morning,Business,Midtown,Midtown,1.1,6.0,Meal/Entertain,False
2016-03-18 08:35:00,2016-03-18 08:43:00,2016-03-18,8,35,2016-03-18,8,43,March,2016,Friday,Morning,Business,Midtown,Midtown,1.1,8.0,Meal/Entertain,False
2016-03-18 18:24:00,2016-03-18 19:08:00,2016-03-18,18,24,2016-03-18,19,8,March,2016,Friday,Evening,Business,Midtown,Sharpstown,13.2,44.0,Meeting,False
2016-03-18 19:23:00,2016-03-18 19:29:00,2016-03-18,19,23,2016-03-18,19,29,March,2016,Friday,Evening,Business,Sharpstown,Sharpstown,1.0,6.0,Errand/Supplies,False
2016-03-18 21:01:00,2016-03-18 21:15:00,2016-03-18,21,1,2016-03-18,21,15,March,2016,Friday,Night,Business,Sharpstown,Midtown,9.2,14.0,Customer Visit,False
2016-03-19 09:10:00,2016-03-19 09:25:00,2016-03-19,9,10,2016-03-19,9,25,March,2016,Saturday,Morning,Business,Midtown,Sharpstown,9.4,15.0,Meal/Entertain,True
2016-03-19 12:50:00,2016-03-19 13:13:00,2016-03-19,12,50,2016-03-19,13,13,March,2016,Saturday,Afternoon,Business,Houston,Sugar Land,12.0,23.0,Customer Visit,True
2016-03-19 14:01:00,2016-03-19 14:57:00,2016-03-19,14,1,2016-03-19,14,57,March,2016,Saturday,Afternoon,Business,Sugar Land,Houston,35.1,56.0,Customer Visit,True
2016-03-19 15:34:00,2016-03-19 16:38:00,2016-03-19,15,34,2016-03-19,16,38,March,2016,Saturday,Afternoon,Business,Houston,Galveston,36.5,64.0,Meal/Entertain,True
2016-03-19 17:17:00,2016-03-19 17:32:00,2016-03-19,17,17,2016-03-19,17,32,March,2016,Saturday,Evening,Business,Galveston,Port Bolivar,3.1,15.0,Meal/Entertain,True
2016-03-19 17:37:00,2016-03-19 17:47:00,2016-03-19,17,37,2016-03-19,17,47,March,2016,Saturday,Evening,Business,Port Bolivar,Port Bolivar,2.1,10.0,Errand/Supplies,True
2016-03-19 17:52:00,2016-03-19 18:00:00,2016-03-19,17,52,2016-03-19,18,0,March,2016,Saturday,Evening,Business,Port Bolivar,Port Bolivar,1.2,8.0,Unknown,True
2016-03-19 18:53:00,2016-03-19 19:29:00,2016-03-19,18,53,2016-03-19,19,29,March,2016,Saturday,Evening,Business,Port Bolivar,Galveston,7.5,36.0,Meeting,True
2016-03-19 19:33:00,2016-03-19 20:39:00,2016-03-19,19,33,2016-03-19,20,39,March,2016,Saturday,Evening,Business,Galveston,Houston,57.0,66.0,Customer Visit,True
2016-03-20 07:37:00,2016-03-20 07:48:00,2016-03-20,7,37,2016-03-20,7,48,March,2016,Sunday,Morning,Business,Midtown,Washington Avenue,5.9,11.0,Meeting,True
2016-03-20 11:42:00,2016-03-20 11:56:00,2016-03-20,11,42,2016-03-20,11,56,March,2016,Sunday,Morning,Business,Washington Avenue,Midtown,6.2,14.0,Meeting,True
2016-03-20 17:08:00,2016-03-20 17:34:00,2016-03-20,17,8,2016-03-20,17,34,March,2016,Sunday,Evening,Business,Midtown,Sharpstown,10.4,26.0,Unknown,True
2016-03-20 18:34:00,2016-03-20 18:40:00,2016-03-20,18,34,2016-03-20,18,40,March,2016,Sunday,Evening,Personal,Sharpstown,Briar Meadow,1.2,6.0,Unknown,True
2016-03-20 18:45:00,2016-03-20 19:06:00,2016-03-20,18,45,2016-03-20,19,6,March,2016,Sunday,Evening,Business,Briar Meadow,Midtown,9.6,21.0,Customer Visit,True
2016-03-21 10:21:00,2016-03-21 10:26:00,2016-03-21,10,21,2016-03-21,10,26,March,2016,Monday,Morning,Personal,Midtown,Downtown,1.0,5.0,Unknown,False
2016-03-21 16:05:00,2016-03-21 16:13:00,2016-03-21,16,5,2016-03-21,16,13,March,2016,Monday,Afternoon,Business,Downtown,Midtown,0.9,8.0,Meal/Entertain,False
2016-03-21 18:59:00,2016-03-21 19:15:00,2016-03-21,18,59,2016-03-21,19,15,March,2016,Monday,Evening,Business,Midtown,Sharpstown,8.8,16.0,Unknown,False
2016-03-21 20:18:00,2016-03-21 20:55:00,2016-03-21,20,18,2016-03-21,20,55,March,2016,Monday,Evening,Business,Sharpstown,Midtown,25.6,37.0,Meal/Entertain,False
2016-03-22 06:17:00,2016-03-22 06:43:00,2016-03-22,6,17,2016-03-22,6,43,March,2016,Tuesday,Morning,Business,Midtown,Greater Greenspoint,23.0,26.0,Meal/Entertain,False
2016-03-22 12:06:00,2016-03-22 12:24:00,2016-03-22,12,6,2016-03-22,12,24,March,2016,Tuesday,Afternoon,Personal,Morrisville,Cary,8.1,18.0,Unknown,False
2016-03-22 19:12:00,2016-03-22 19:25:00,2016-03-22,19,12,2016-03-22,19,25,March,2016,Tuesday,Evening,Personal,Whitebridge,Whitebridge,1.4,13.0,Unknown,False
2016-03-23 14:37:00,2016-03-23 14:42:00,2016-03-23,14,37,2016-03-23,14,42,March,2016,Wednesday,Afternoon,Personal,Whitebridge,Preston,1.7,5.0,Unknown,False
2016-03-23 14:53:00,2016-03-23 14:59:00,2016-03-23,14,53,2016-03-23,14,59,March,2016,Wednesday,Afternoon,Personal,Preston,Whitebridge,1.6,6.0,Unknown,False
2016-03-24 19:47:00,2016-03-24 19:54:00,2016-03-24,19,47,2016-03-24,19,54,March,2016,Thursday,Evening,Personal,Whitebridge,Westpark Place,2.0,7.0,Unknown,False
2016-03-24 20:34:00,2016-03-24 20:40:00,2016-03-24,20,34,2016-03-24,20,40,March,2016,Thursday,Evening,Business,Westpark Place,Whitebridge,2.2,6.0,Unknown,False
2016-03-25 13:24:00,2016-03-25 16:22:00,2016-03-25,13,24,2016-03-25,16,22,March,2016,Friday,Afternoon,Business,Cary,Latta,144.0,178.0,Customer Visit,False
2016-03-25 16:52:00,2016-03-25 22:22:00,2016-03-25,16,52,2016-03-25,22,22,March,2016,Friday,Afternoon,Business,Latta,Jacksonville,310.3,330.0,Customer Visit,False
2016-03-25 22:54:00,2016-03-26 01:39:00,2016-03-25,22,54,2016-03-26,1,39,March,2016,Friday,Night,Business,Jacksonville,Kissimmee,201.0,165.0,Meeting,False
2016-03-26 14:05:00,2016-03-26 14:29:00,2016-03-26,14,5,2016-03-26,14,29,March,2016,Saturday,Afternoon,Personal,Couples Glen,Isles of Buena Vista,6.7,24.0,Unknown,True
2016-03-26 15:19:00,2016-03-26 15:49:00,2016-03-26,15,19,2016-03-26,15,49,March,2016,Saturday,Afternoon,Personal,Kissimmee,Orlando,8.8,30.0,Unknown,True
2016-03-26 16:26:00,2016-03-26 16:30:00,2016-03-26,16,26,2016-03-26,16,30,March,2016,Saturday,Afternoon,Personal,Lake Reams,Lake Reams,1.2,4.0,Unknown,True
2016-03-27 00:31:00,2016-03-27 00:40:00,2016-03-27,0,31,2016-03-27,0,40,March,2016,Sunday,Night,Business,Lake Reams,Lake Reams,2.1,9.0,Errand/Supplies,True
2016-03-27 01:11:00,2016-03-27 01:23:00,2016-03-27,1,11,2016-03-27,1,23,March,2016,Sunday,Night,Business,Orlando,Kissimmee,6.6,12.0,Meal/Entertain,True
2016-03-27 15:31:00,2016-03-27 15:56:00,2016-03-27,15,31,2016-03-27,15,56,March,2016,Sunday,Afternoon,Business,Kissimmee,Orlando,6.1,25.0,Customer Visit,True
2016-03-27 21:26:00,2016-03-27 21:41:00,2016-03-27,21,26,2016-03-27,21,41,March,2016,Sunday,Night,Personal,Orlando,Orlando,6.9,15.0,Unknown,True
2016-03-27 23:04:00,2016-03-27 23:18:00,2016-03-27,23,4,2016-03-27,23,18,March,2016,Sunday,Night,Personal,Orlando,Kissimmee,7.3,14.0,Unknown,True
2016-03-28 12:29:00,2016-03-28 12:42:00,2016-03-28,12,29,2016-03-28,12,42,March,2016,Monday,Afternoon,Personal,Kissimmee,Orlando,3.6,13.0,Unknown,False
